game_id,team_id,team_abbreviation,team_city,player_id,player_name,start_position,comment,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,poss,pie,start
21900548,1610612739,CLE,Cleveland,202688,Brandon Knight,,,24:10,115.4,112.2,97.8,98.0,17.6,14.3,0.333,2.5,31.3,0.0,0.077,0.045,12.5,0.722,0.722,0.216,0.222,96.05,97.32,81.1,49,0.138,False
21900548,1610612765,DET,Detroit,203503,Tony Snell,F,,30:39,116.9,120.6,100.8,98.4,16.1,22.2,0.095,0.0,16.7,0.0,0.114,0.058,0.0,0.9,0.9,0.139,0.137,99.1,98.66,82.22,63,0.162,True
21900548,1610612739,CLE,Cleveland,1626260,Levi Randolph,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900548,1610612739,CLE,Cleveland,203089,John Henson,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900561,1610612752,NYK,New York,203493,Reggie Bullock,F,,23:53,88.2,87.8,151.0,149.0,-62.8,-61.2,0.071,0.0,10.0,0.063,0.063,0.063,0.0,0.5,0.5,0.155,0.156,97.59,98.48,82.07,49,0.068,True
21900561,1610612752,NYK,New York,1626171,Bobby Portis,F,,28:50,102.8,105.5,137.8,133.3,-35.0,-27.9,0.3,0.0,26.1,0.179,0.231,0.2,0.0,0.353,0.373,0.246,0.245,92.89,93.23,77.69,55,0.094,True
21900561,1610612752,NYK,New York,201959,Taj Gibson,C,,11:40,83.0,82.6,138.6,139.1,-55.6,-56.5,0.167,0.5,12.5,0.0,0.0,0.0,25.0,0.4,0.4,0.233,0.234,94.55,94.63,78.86,23,-0.071,True
21900561,1610612752,NYK,New York,1629628,RJ Barrett,G,,27:28,92.5,91.2,135.2,131.6,-42.7,-40.4,0.0,0.0,0.0,0.0,0.091,0.036,20.0,0.3,0.425,0.227,0.23,97.58,99.61,83.01,57,0.018,True
21900561,1610612752,NYK,New York,203901,Elfrid Payton,G,,24:18,79.8,79.6,148.5,146.9,-68.7,-67.3,0.0,0.0,0.0,0.03,0.056,0.039,7.1,0.5,0.5,0.246,0.246,96.16,96.79,80.66,49,0.056,True
21900561,1610612752,NYK,New York,1629011,Mitchell Robinson,,,22:14,113.9,112.8,131.8,127.7,-17.9,-14.9,0.056,1.0,16.7,0.053,0.15,0.103,16.7,0.75,0.75,0.1,0.103,99.35,101.47,84.56,47,0.061,False
21900561,1610612752,NYK,New York,1628995,Kevin Knox II,,,29:16,117.3,119.0,132.8,132.2,-15.6,-13.2,0.0,0.0,0.0,0.033,0.185,0.105,8.3,0.2,0.276,0.182,0.185,96.4,95.95,79.95,58,-0.004,False
21900561,1610612752,NYK,New York,1628373,Frank Ntilikina,,,18:43,135.9,137.8,108.9,107.9,27.0,29.9,0.231,0.0,21.4,0.056,0.158,0.108,0.0,0.65,0.707,0.25,0.253,96.38,96.17,80.14,37,0.202,False
21900561,1610612752,NYK,New York,201961,Wayne Ellington,,,22:07,133.8,140.5,123.9,120.5,9.9,20.0,0.105,2.0,22.2,0.0,0.13,0.067,11.1,0.917,0.917,0.143,0.143,94.23,93.32,77.77,42,0.117,False
21900561,1610612752,NYK,New York,1628422,Damyean Dotson,,,21:33,113.4,114.0,117.9,113.6,-4.5,0.3,0.0,0.0,0.0,0.043,0.136,0.089,0.0,0.611,0.611,0.184,0.187,95.33,96.89,80.74,43,0.13,False
21900561,1610612752,NYK,New York,1628443,Kadeem Allen,,,4:59,134.1,140.0,166.7,166.7,-32.6,-26.7,0.4,0.0,50.0,0.0,0.0,0.0,0.0,0.5,0.5,0.182,0.192,93.62,91.51,76.25,10,0.092,False
21900561,1610612762,UTA,Utah,1628430,Nigel Williams-Goss,,,3:36,171.4,171.4,94.1,100.0,77.3,71.4,0.25,0.0,33.3,0.0,0.25,0.111,0.0,0.5,0.5,0.2,0.2,96.27,93.33,77.78,7,0.103,False
21900561,1610612762,UTA,Utah,1626220,Royce O'Neale,F,,29:07,153.7,151.7,94.8,94.6,58.9,57.1,0.069,0.0,28.6,0.0,0.184,0.119,0.0,0.8,0.8,0.078,0.079,93.24,93.97,78.31,58,0.109,True
21900561,1610612762,UTA,Utah,203497,Rudy Gobert,C,,26:00,145.1,140.7,82.9,81.1,62.3,59.6,0.182,4.0,26.7,0.143,0.382,0.291,6.7,1.0,0.851,0.186,0.192,96.22,98.77,82.31,54,0.28,True
21900561,1610612762,UTA,Utah,204060,Joe Ingles,G,,26:12,145.3,141.5,98.3,96.3,47.0,45.2,0.2,0.0,31.3,0.05,0.031,0.038,0.0,0.5,0.506,0.19,0.194,95.71,98.02,81.68,53,0.088,True
21900561,1610612762,UTA,Utah,1628378,Donovan Mitchell,G,,25:21,114.3,111.3,106.5,109.6,7.8,1.7,0.353,0.0,33.3,0.042,0.063,0.054,0.0,0.636,0.673,0.214,0.22,99.56,99.41,82.84,53,0.158,True
21900561,1610612762,UTA,Utah,203903,Jordan Clarkson,,,23:53,122.5,116.3,129.0,130.4,-6.4,-14.1,0.056,0.0,7.1,0.0,0.0,0.0,0.0,0.423,0.423,0.236,0.248,93.49,95.46,79.55,49,0.048,False
21900561,1610612762,UTA,Utah,1626144,Emmanuel Mudiay,,,25:12,137.0,135.3,119.0,117.6,18.0,17.6,0.222,1.0,18.2,0.05,0.087,0.07,18.2,0.75,0.704,0.305,0.308,95.96,97.14,80.95,51,0.143,False
21900561,1610612762,UTA,Utah,1627777,Georges Niang,,,19:54,105.6,100.0,125.2,126.8,-19.6,-26.8,0.154,2.0,16.7,0.0,0.2,0.093,8.3,0.611,0.611,0.208,0.219,98.03,100.1,83.42,42,0.137,False
21900561,1610612762,UTA,Utah,1628396,Tony Bradley,,,15:23,103.5,100.0,110.4,115.6,-6.9,-15.6,0.0,0.0,0.0,0.222,0.176,0.2,12.5,0.857,0.857,0.211,0.217,102.03,101.41,84.51,33,0.168,False
21900561,1610612762,UTA,Utah,1629730,Rayjon Tucker,,,9:09,129.4,129.4,125.8,138.9,3.7,-9.5,0.111,0.0,50.0,0.0,0.182,0.091,0.0,0.0,0.0,0.05,0.05,96.73,91.8,76.5,17,0.021,False
21900561,1610612762,UTA,Utah,202334,Ed Davis,,,6:37,174.6,172.7,209.8,218.2,-35.2,-45.5,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.266,0.154,0.155,80.96,79.8,66.5,11,-0.011,False
21900561,1610612762,UTA,Utah,1629752,Juwan Morgan,,,3:36,171.4,171.4,94.1,100.0,77.3,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.27,93.33,77.78,7,0.0,False
21900561,1610612762,UTA,Utah,202711,Bojan Bogdanovic,F,,26:00,145.1,140.7,82.9,81.1,62.3,59.6,0.15,0.0,17.6,0.0,0.088,0.055,0.0,0.643,0.672,0.237,0.244,96.22,98.77,82.31,54,0.188,True
21900561,1610612752,NYK,New York,1629019,Allonzo Trier,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900561,1610612752,NYK,New York,1629649,Ignas Brazdeikis,,,4:59,134.1,140.0,166.7,166.7,-32.6,-26.7,0.4,0.0,50.0,0.0,0.0,0.0,0.0,0.5,0.615,0.182,0.192,93.62,91.51,76.25,10,0.123,False
21900578,1610612738,BOS,Boston,1629035,Carsen Edwards,,,9:07,100.0,95.2,62.3,61.9,37.7,33.3,0.125,0.0,16.7,0.0,0.0,0.0,0.0,0.2,0.2,0.192,0.2,107.62,110.57,92.14,21,0.0,False
21900578,1610612738,BOS,Boston,203935,Marcus Smart,,,21:26,130.1,129.4,109.0,104.0,21.2,25.4,0.261,6.0,50.0,0.0,0.148,0.087,8.3,0.25,0.41,0.109,0.112,110.23,113.09,94.25,51,0.081,False
21900578,1610612738,BOS,Boston,202689,Kemba Walker,G,,28:51,125.5,125.4,119.0,125.4,6.5,0.0,0.269,7.0,31.8,0.0,0.152,0.081,4.5,0.583,0.618,0.214,0.221,107.61,104.82,87.35,63,0.13,True
21900578,1610612738,BOS,Boston,1627759,Jaylen Brown,G,,30:28,139.9,147.7,102.5,106.1,37.4,41.6,0.061,2.0,10.0,0.0,0.0,0.0,5.0,0.333,0.388,0.247,0.251,107.83,103.19,86.0,65,0.013,True
21900578,1610612738,BOS,Boston,1628464,Daniel Theis,C,,14:57,127.4,132.4,91.2,97.1,36.2,35.3,0.063,1.0,11.1,0.071,0.176,0.129,11.1,0.429,0.429,0.216,0.22,114.81,109.16,90.97,34,0.05,True
21900578,1610612738,BOS,Boston,202330,Gordon Hayward,F,,28:13,141.9,152.5,87.5,90.2,54.4,62.3,0.103,3.0,20.0,0.038,0.105,0.078,6.7,0.818,0.83,0.174,0.173,109.18,103.77,86.47,61,0.162,True
21900578,1610612740,NOP,New Orleans,200755,JJ Redick,,DNP - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900578,1610612740,NOP,New Orleans,201950,Jrue Holiday,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900578,1610612740,NOP,New Orleans,202324,Derrick Favors,,DNP - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900578,1610612738,BOS,Boston,202954,Brad Wanamaker,,,16:05,123.4,127.0,67.3,63.2,56.1,63.9,0.188,3.0,33.3,0.0,0.04,0.025,11.1,0.4,0.4,0.136,0.139,110.01,111.92,93.26,37,0.061,False
21900578,1610612740,NOP,New Orleans,1629597,Zylan Cheatham,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900578,1610612740,NOP,New Orleans,1628402,Frank Jackson,,,32:33,111.7,109.6,123.3,121.9,-11.6,-12.3,0.095,1.0,8.7,0.0,0.0,0.0,8.7,0.611,0.583,0.253,0.261,106.0,107.65,89.71,73,0.042,False
21900578,1610612740,NOP,New Orleans,1626143,Jahlil Okafor,,,13:53,93.9,93.8,136.6,141.9,-42.8,-48.2,0.143,1.0,14.3,0.167,0.067,0.121,14.3,0.75,0.752,0.154,0.158,110.91,108.91,90.76,32,0.117,False
21900578,1610612740,NOP,New Orleans,1629638,Nickeil Alexander-Walker,,,22:36,83.8,81.5,122.6,122.2,-38.8,-40.7,0.267,0.0,28.6,0.029,0.095,0.054,0.0,0.25,0.25,0.161,0.168,112.95,114.69,95.58,54,0.005,False
21900578,1610612740,NOP,New Orleans,1628366,Lonzo Ball,G,,33:16,101.1,105.6,137.0,139.2,-35.9,-33.6,0.417,2.5,38.5,0.073,0.323,0.181,15.4,0.417,0.417,0.188,0.188,108.45,105.33,87.78,72,0.11,True
21900578,1610612740,NOP,New Orleans,202734,E'Twaun Moore,G,,27:39,105.4,108.2,129.6,133.9,-24.2,-25.7,0.091,2.0,13.3,0.061,0.083,0.07,6.7,0.417,0.417,0.181,0.184,107.28,104.16,86.8,61,0.037,True
21900578,1610612740,NOP,New Orleans,1629637,Jaxson Hayes,C,,26:07,84.4,87.5,131.1,133.3,-46.8,-45.8,0.091,1.0,5.9,0.028,0.042,0.033,5.9,0.692,0.658,0.242,0.246,106.64,103.84,86.53,56,0.132,True
21900578,1610612740,NOP,New Orleans,1627742,Brandon Ingram,F,,31:01,94.2,98.5,136.7,141.4,-42.6,-42.9,0.25,1.0,17.9,0.025,0.063,0.042,17.9,0.367,0.454,0.284,0.283,111.08,106.78,88.98,68,0.038,True
21900578,1610612740,NOP,New Orleans,1628404,Josh Hart,F,,33:23,84.8,86.8,122.5,126.7,-37.8,-39.8,0.087,2.0,13.3,0.063,0.176,0.11,6.7,0.292,0.292,0.141,0.145,111.69,108.56,90.46,76,0.037,True
21900578,1610612740,NOP,New Orleans,1629740,Nicolo Melli,,,19:32,107.7,106.8,115.6,108.9,-7.9,-2.1,0.118,2.0,25.0,0.038,0.25,0.119,12.5,0.625,0.717,0.118,0.121,105.71,109.35,91.13,44,0.111,False
21900578,1610612738,BOS,Boston,202683,Enes Kanter,,,23:05,124.2,121.2,101.8,100.0,22.4,21.2,0.071,1.0,6.3,0.292,0.414,0.358,6.3,0.769,0.793,0.242,0.251,105.84,108.13,90.11,52,0.312,False
21900578,1610612738,BOS,Boston,1628369,Jayson Tatum,F,,30:23,141.5,142.0,97.5,101.5,43.9,40.5,0.182,0.0,14.8,0.0,0.158,0.091,0.0,0.864,0.879,0.307,0.314,109.8,107.43,89.52,69,0.291,True
21900578,1610612738,BOS,Boston,1628400,Semi Ojeleye,,,12:00,96.7,92.9,82.5,82.1,14.2,10.7,0.0,0.0,0.0,0.077,0.111,0.097,0.0,0.833,0.833,0.091,0.094,109.52,112.0,93.33,28,0.163,False
21900578,1610612738,BOS,Boston,1629750,Javonte Green,,,12:00,96.7,92.9,82.5,82.1,14.2,10.7,0.0,0.0,0.0,0.0,0.278,0.161,20.0,0.833,0.902,0.152,0.157,109.52,112.0,93.33,28,0.3,False
21900578,1610612738,BOS,Boston,1629684,Grant Williams,,,13:25,138.3,136.7,109.7,113.8,28.6,22.9,0.067,0.5,33.3,0.0,0.05,0.031,66.7,0.0,0.0,0.063,0.065,106.83,105.54,87.95,30,-0.095,False
21900584,1610612752,NYK,New York,1629019,Allonzo Trier,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900584,1610612748,MIA,Miami,201609,Goran Dragic,,,23:52,125.7,128.0,131.4,126.9,-5.7,1.1,0.222,0.8,25.0,0.045,0.043,0.044,31.3,0.429,0.429,0.207,0.211,101.73,102.57,85.47,50,0.005,False
21900584,1610612752,NYK,New York,1626171,Bobby Portis,,,17:13,124.9,124.3,122.1,125.0,2.7,-0.7,0.188,0.0,50.0,0.0,0.063,0.03,0.0,0.5,0.694,0.071,0.073,102.71,101.76,84.8,37,0.081,False
21900584,1610612752,NYK,New York,1628995,Kevin Knox II,,,19:59,129.1,131.0,120.1,124.4,9.1,6.6,0.143,0.0,16.7,0.053,0.211,0.132,0.0,0.875,0.871,0.217,0.219,102.18,99.68,83.07,42,0.21,False
21900584,1610612752,NYK,New York,1628443,Kadeem Allen,,,16:45,133.4,136.1,132.7,133.3,0.7,2.8,0.071,0.0,12.5,0.063,0.067,0.065,0.0,0.643,0.672,0.175,0.176,104.43,103.16,85.97,36,0.138,False
21900584,1610612752,NYK,New York,1628422,Damyean Dotson,,,7:54,117.3,118.8,120.2,125.0,-2.9,-6.3,0.167,0.0,12.5,0.091,0.111,0.1,0.0,0.143,0.134,0.333,0.347,99.77,97.22,81.01,16,-0.094,False
21900584,1610612752,NYK,New York,1629011,Mitchell Robinson,,,14:36,114.6,116.1,132.4,135.5,-17.8,-19.4,0.0,0.0,0.0,0.0,0.214,0.103,75.0,1.0,1.0,0.111,0.113,103.76,101.92,84.93,31,-0.04,False
21900584,1610612752,NYK,New York,203901,Elfrid Payton,G,,31:15,121.8,123.0,119.4,121.7,2.4,1.3,0.217,0.0,31.3,0.0,0.16,0.071,0.0,0.455,0.455,0.157,0.16,94.28,92.93,77.44,61,0.1,True
21900584,1610612752,NYK,New York,1629628,RJ Barrett,G,,39:38,127.0,128.8,128.2,127.8,-1.2,0.9,0.097,0.0,18.8,0.0,0.167,0.076,0.0,0.75,0.799,0.146,0.148,96.84,96.28,80.24,80,0.135,True
21900584,1610612752,NYK,New York,201959,Taj Gibson,C,,31:24,136.7,141.0,118.5,117.7,18.2,23.2,0.038,1.0,11.1,0.138,0.16,0.148,11.1,0.833,0.902,0.118,0.118,95.17,94.01,78.34,61,0.117,True
21900584,1610612752,NYK,New York,203944,Julius Randle,F,,32:47,122.2,123.1,127.2,126.2,-5.0,-3.1,0.2,4.0,13.3,0.091,0.2,0.138,3.3,0.477,0.528,0.351,0.359,95.14,95.17,79.31,65,0.14,True
21900584,1610612748,MIA,Miami,1627884,Derrick Jones Jr.,,,18:42,124.0,120.0,112.0,110.0,12.0,10.0,0.0,0.0,0.0,0.0,0.1,0.054,0.0,0.75,0.75,0.043,0.046,100.11,102.67,85.56,40,0.036,False
21900584,1610612752,NYK,New York,201961,Wayne Ellington,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900584,1610612752,NYK,New York,203493,Reggie Bullock,F,,28:29,125.2,126.8,123.4,127.3,1.8,-0.5,0.19,4.0,19.0,0.0,0.045,0.02,4.8,0.5,0.5,0.266,0.271,95.58,93.53,77.94,56,0.052,True
21900584,1610612748,MIA,Miami,1629130,Duncan Robinson,G,,27:42,128.4,129.1,117.1,118.2,11.4,10.9,0.174,4.0,25.0,0.0,0.143,0.082,6.3,0.45,0.506,0.207,0.206,96.03,95.34,79.45,55,0.062,True
21900584,1610612748,MIA,Miami,203086,Meyers Leonard,C,,23:51,135.9,127.7,133.8,130.6,2.1,-3.0,0.167,3.0,37.5,0.056,0.125,0.095,12.5,1.0,0.902,0.094,0.102,92.57,96.59,80.49,47,0.075,True
21900584,1610612748,MIA,Miami,202710,Jimmy Butler,F,,34:55,128.3,130.9,124.9,125.7,3.5,5.2,0.25,6.0,23.1,0.077,0.265,0.183,3.8,0.533,0.63,0.274,0.273,96.12,94.85,79.05,68,0.178,True
21900584,1610612748,MIA,Miami,1628389,Bam Adebayo,F,,37:15,122.7,125.7,125.3,128.4,-2.6,-2.7,0.179,1.0,26.3,0.067,0.114,0.092,26.3,0.714,0.778,0.177,0.175,97.68,95.36,79.46,74,0.074,True
21900584,1610612748,MIA,Miami,1629134,Kendrick Nunn,G,,31:13,125.6,129.5,126.0,129.0,-0.5,0.5,0.053,0.0,6.3,0.0,0.067,0.037,0.0,0.667,0.667,0.231,0.228,97.16,94.55,78.79,61,0.115,True
21900584,1610612748,MIA,Miami,1629639,Tyler Herro,,,21:56,105.0,106.7,136.3,131.9,-31.3,-25.2,0.091,0.0,7.1,0.0,0.2,0.095,0.0,0.542,0.582,0.25,0.256,99.81,100.68,83.9,45,0.109,False
21900584,1610612748,MIA,Miami,2617,Udonis Haslem,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900584,1610612748,MIA,Miami,203482,Kelly Olynyk,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900584,1610612748,MIA,Miami,1629735,Chris Silva,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900584,1610612748,MIA,Miami,203079,Dion Waiters,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900584,1610612748,MIA,Miami,201949,James Johnson,,,20:34,121.2,126.2,128.8,127.3,-7.6,-1.1,0.0,0.0,0.0,0.1,0.095,0.098,10.0,1.071,1.033,0.208,0.205,101.74,100.34,83.62,42,0.163,False
21900612,1610612742,DAL,Dallas,1626246,Boban Marjanovic,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900612,1610612742,DAL,Dallas,1629029,Luka Doncic,G,,34:07,135.2,136.5,124.1,122.7,11.2,13.8,0.607,2.83,37.8,0.0,0.405,0.221,13.3,0.444,0.558,0.333,0.335,104.69,104.81,87.34,74,0.209,True
21900612,1610612742,DAL,Dallas,1628382,Justin Jackson,,,20:54,103.5,102.3,111.7,104.4,-8.2,-2.1,0.0,0.0,0.0,0.0,0.042,0.021,0.0,0.389,0.389,0.184,0.185,97.15,101.05,84.21,43,0.012,False
21900612,1610612742,DAL,Dallas,203552,Seth Curry,,,26:22,125.8,120.0,126.9,128.6,-1.2,-8.6,0.0,0.0,0.0,0.037,0.0,0.019,13.3,0.864,0.823,0.242,0.252,99.4,101.04,84.2,55,0.094,False
21900612,1610612742,DAL,Dallas,1626153,Delon Wright,,,13:58,107.9,107.4,112.2,106.9,-4.3,0.5,0.5,0.0,36.4,0.063,0.154,0.103,0.0,0.571,0.571,0.226,0.227,93.69,96.23,80.19,27,0.189,False
21900612,1610612742,DAL,Dallas,1628973,Jalen Brunson,,,10:17,95.0,95.0,120.7,114.3,-25.7,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.217,0.217,93.11,95.72,79.77,20,-0.027,False
21900612,1610612742,DAL,Dallas,200826,J.J. Barea,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900612,1610612742,DAL,Dallas,201584,Courtney Lee,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900612,1610612742,DAL,Dallas,204001,Kristaps Porzingis,,DNP - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900612,1610612758,SAC,Sacramento,1628403,Caleb Swanigan,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900612,1610612758,SAC,Sacramento,202357,Nemanja Bjelica,F,,36:07,116.6,112.7,131.7,133.3,-15.2,-20.7,0.161,0.0,29.4,0.103,0.235,0.164,0.0,0.458,0.458,0.138,0.142,101.21,102.35,85.29,79,0.099,True
21900612,1610612758,SAC,Sacramento,1628963,Marvin Bagley III,C,,30:00,126.9,128.6,122.4,121.0,4.5,7.6,0.036,0.5,7.7,0.034,0.188,0.115,15.4,0.556,0.607,0.162,0.165,100.1,100.0,83.33,63,0.058,True
21900612,1610612758,SAC,Sacramento,1627741,Buddy Hield,G,,37:28,118.9,117.3,130.5,132.1,-11.6,-14.8,0.069,0.67,6.9,0.0,0.088,0.04,10.3,0.5,0.514,0.3,0.304,101.75,101.85,84.88,81,0.06,True
21900612,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,G,,37:32,127.2,122.9,125.1,124.4,2.2,-1.5,0.387,4.0,33.3,0.056,0.135,0.096,8.3,0.706,0.644,0.261,0.269,103.4,105.5,87.91,83,0.146,True
21900612,1610612758,SAC,Sacramento,1628385,Harry Giles III,,,8:41,108.5,105.3,104.8,105.3,3.6,0.0,0.0,0.0,0.0,0.0,0.222,0.095,0.0,0.667,0.667,0.143,0.147,103.68,105.01,87.51,19,0.095,False
21900612,1610612758,SAC,Sacramento,202709,Cory Joseph,,,18:12,117.4,113.2,128.2,129.7,-10.8,-16.6,0.214,0.0,30.0,0.105,0.0,0.051,0.0,0.5,0.509,0.159,0.172,97.69,98.9,82.42,38,0.071,False
21900612,1610612758,SAC,Sacramento,1627812,Yogi Ferrell,,,14:34,114.6,116.1,149.1,148.3,-34.4,-32.1,0.1,0.0,16.7,0.0,0.0,0.0,0.0,0.9,0.9,0.152,0.159,99.25,98.86,82.38,31,0.104,False
21900612,1610612758,SAC,Sacramento,203473,Dewayne Dedmon,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900612,1610612758,SAC,Sacramento,203084,Harrison Barnes,F,,38:31,125.2,126.8,126.4,125.9,-1.2,0.9,0.061,0.0,9.5,0.054,0.158,0.107,0.0,0.611,0.633,0.202,0.204,102.02,101.57,84.64,82,0.134,True
21900612,1610612758,SAC,Sacramento,2772,Trevor Ariza,,,18:55,114.8,107.1,107.5,107.7,7.3,-0.5,0.118,0.0,40.0,0.0,0.048,0.023,0.0,0.5,0.5,0.063,0.069,99.32,102.77,85.64,42,0.041,False
21900612,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,F,,39:09,130.4,131.3,117.0,119.0,13.5,12.3,0.0,0.0,0.0,0.053,0.15,0.103,8.3,0.625,0.705,0.126,0.127,103.63,102.38,85.32,83,0.08,True
21900612,1610612758,SAC,Sacramento,1629713,Justin James,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900612,1610612758,SAC,Sacramento,1629117,Wenyen Gabriel,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900612,1610612742,DAL,Dallas,1628467,Maxi Kleber,F,,30:12,127.2,126.9,107.9,105.9,19.3,21.0,0.0,0.0,0.0,0.069,0.056,0.062,16.7,0.667,0.709,0.158,0.16,106.13,107.3,89.42,67,0.076,True
21900612,1610612742,DAL,Dallas,203939,Dwight Powell,C,,34:31,127.6,129.4,135.9,134.3,-8.3,-4.9,0.037,0.0,9.1,0.194,0.097,0.145,0.0,0.8,0.814,0.13,0.13,96.02,95.94,79.95,68,0.116,True
21900612,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,G,,30:30,140.5,140.3,123.6,123.9,16.9,16.4,0.071,0.0,11.8,0.036,0.147,0.097,0.0,0.567,0.583,0.195,0.198,105.49,105.43,87.86,67,0.089,True
21900644,1610612748,MIA,Miami,2617,Udonis Haslem,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900644,1610612748,MIA,Miami,202710,Jimmy Butler,,DNP - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,False
21900644,1610612748,MIA,Miami,201949,James Johnson,,,29:13,118.6,119.0,110.4,111.3,8.3,7.7,0.214,0.0,21.4,0.0,0.167,0.098,0.0,1.0,0.962,0.177,0.183,99.14,98.58,82.15,58,0.228,False
21900644,1610612748,MIA,Miami,1629639,Tyler Herro,,,17:26,110.8,108.3,117.4,117.6,-6.6,-9.3,0.167,1.0,20.0,0.0,0.0,0.0,20.0,0.5,0.5,0.211,0.221,95.39,96.39,80.32,36,0.042,False
21900644,1610612748,MIA,Miami,201609,Goran Dragic,,,31:37,124.0,125.8,119.1,121.0,4.8,4.8,0.19,1.0,15.4,0.0,0.054,0.033,15.4,0.469,0.507,0.333,0.334,95.57,94.15,78.46,62,0.051,False
21900644,1610612748,MIA,Miami,1629134,Kendrick Nunn,G,,43:10,110.6,112.2,99.1,101.1,11.5,11.1,0.207,1.0,18.2,0.0,0.14,0.082,18.2,0.5,0.609,0.276,0.28,101.29,99.51,82.93,90,0.123,True
21900644,1610612748,MIA,Miami,1629130,Duncan Robinson,G,,37:32,104.9,106.5,98.4,101.3,6.5,5.2,0.08,1.0,13.3,0.0,0.022,0.013,13.3,0.545,0.545,0.155,0.158,100.65,98.45,82.05,77,0.022,True
21900644,1610612748,MIA,Miami,203086,Meyers Leonard,C,,20:14,78.8,78.6,67.9,67.4,10.9,11.2,0.2,2.0,22.2,0.053,0.172,0.125,11.1,0.583,0.583,0.152,0.156,103.82,104.39,86.99,42,0.266,True
21900644,1610612748,MIA,Miami,1628389,Bam Adebayo,F,,39:40,114.3,116.5,95.4,97.5,18.9,18.9,0.185,1.0,22.7,0.133,0.135,0.134,22.7,0.667,0.687,0.2,0.201,98.8,96.79,80.66,79,0.119,True
21900644,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,G,,37:42,87.4,87.5,111.2,113.2,-23.8,-25.7,0.364,2.0,23.5,0.0,0.067,0.026,11.8,0.318,0.318,0.274,0.289,100.21,99.3,82.75,80,0.051,True
